text_num,grade_level,stride_len,stride_index,n_gram,noun_tr,verb_tr,type_tr,lex_density,lex_foreign,sent_len,word_len,word_num,syll_num,poly_num
18,0,1,1034,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1035,aspekto,1.0,0.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,1036,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1037,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,1038,lalo,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1039,pang,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1040,nagpunyagi,0.0,1.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1041,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1042,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1043,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1044,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1045,pag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,1046,isang,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,1047,araw,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1048,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1049,aralin,0.0,1.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1050,namin,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,1051,ay,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1052,tungkol,0.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,1053,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1054,pagsulat,1.0,0.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1055,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1056,talata,1.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1057,Nagpasulat,1.0,0.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1058,ako,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1059,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1060,talata,1.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1061,tungkol,0.0,0.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,1062,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1063,pangarap,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1064,nila,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1065,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1066,buhay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1067,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1068,batang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1069,masayang,0.0,0.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1070,nagsulat,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1071,dahil,0.0,0.0,1.0,0.0,0.0,,5.0,,2.0,0
18,0,1,1072,naibahagi,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1073,nila,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1074,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1075,kanilang,0.0,0.0,1.0,0.0,0.0,,8.0,,4.0,1
18,0,1,1076,pangarap,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1077,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1078,buhay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1079,mayroon,0.0,1.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,1080,ding,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1081,hirap,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1082,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1083,hirap,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1084,mag-isip,0.0,1.0,1.0,1.0,0.0,,8.0,,1.0,0
18,0,1,1085,kung,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1086,ano,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1087,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1088,kanilang,0.0,0.0,1.0,0.0,0.0,,8.0,,4.0,1
18,0,1,1089,isusulat,0.0,1.0,1.0,1.0,0.0,,8.0,,1.0,0
18,0,1,1090,napansin,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1091,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1092,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1093,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1094,isinulat,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1095,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1096,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1097,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1098,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1099,sadyang,0.0,0.0,1.0,1.0,0.0,,7.0,,1.0,0
18,0,1,1100,pinag-isipan,0.0,1.0,1.0,1.0,0.0,,12.0,,3.0,0
18,0,1,1101,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1102,pagkakasunod,1.0,0.0,1.0,1.0,0.0,,12.0,,4.0,1
18,0,1,1103,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1104,pagkakaayos,1.0,0.0,1.0,1.0,0.0,,11.0,,3.0,0
18,0,1,1105,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1106,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1107,kaisipan,1.0,0.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1108,Wow,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1109,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1110,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1111,ano,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1112,ba,0.0,0.0,1.0,1.0,0.0,,2.0,,1.0,0
18,0,1,1113,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1114,pangarap,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1115,mo,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1116,paglaki,0.0,1.0,1.0,1.0,0.0,,7.0,,3.0,0
18,0,1,1117,usisa,0.0,1.0,1.0,1.0,0.0,,5.0,,0.0,0
18,0,1,1118,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1119,gusto,0.0,1.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1120,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1121,pong,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1122,maging,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1123,guro,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1124,sagot,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0,0
18,0,1,1125,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1126,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1127,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1128,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1129,walang,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1130,halong,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1131,alinlangan,1.0,0.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1132,Bagay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1133,talaga,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1134,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1135,iyong,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,1136,maging,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1137,guro,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1138,lalo,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1139,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1140,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1141,kagaya,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1142,mong,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1143,nabibilang,0.0,1.0,1.0,1.0,0.0,,10.0,,5.0,1
18,0,1,1144,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1145,Indigenous,1.0,0.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1146,People,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1147,Paliwanag,1.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1148,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1149,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1150,kaniya,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1151,Ipagpatuloy,1.0,0.0,1.0,1.0,0.0,,11.0,,4.0,1
18,0,1,1152,mo,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1153,lamang,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1154,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1155,iyong,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,1156,pagsisikap,1.0,0.0,1.0,1.0,0.0,,10.0,,2.0,0
18,0,1,1157,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1158,hindi,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1159,malayong,0.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1160,matutupad,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1161,mo,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1162,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1163,iyong,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,1164,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1165,pangarap,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1166,diin,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1167,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1168,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1169,kaniya,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1170,Nakausap,1.0,0.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1171,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1172,rin,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1173,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1174,ama,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1175,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1176,sinabihan,0.0,1.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,1177,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1178,siyang,0.0,0.0,1.0,0.0,0.0,,6.0,,1.0,0
18,0,1,1179,dapat,0.0,1.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1180,ay,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1181,suportahan,0.0,1.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1182,nila,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1183,lagi,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1184,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1185,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1186,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1187,pinuri,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1188,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1189,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1190,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1191,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1192,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1193,harap,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1194,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1195,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1196,inihayag,0.0,1.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1197,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1198,kaniya,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1199,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1200,pangarap,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1201,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1202,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1203,maging,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1204,guro,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1205,dapat,0.0,1.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1206,nilang,0.0,0.0,1.0,0.0,0.0,,6.0,,3.0,0
18,0,1,1207,isaalang-alang,0.0,1.0,1.0,1.0,0.0,,14.0,,4.0,1
18,0,1,1208,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1209,paaralang,1.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1210,maaari,0.0,1.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1211,niyang,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1212,puntahan,0.0,1.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1213,lalo,0.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1214,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1215,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1216,paaralang,1.0,0.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1217,sumusuporta,0.0,1.0,1.0,1.0,0.0,,11.0,,3.0,0
18,0,1,1218,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1219,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1220,Indigenous,1.0,0.0,1.0,1.0,0.0,,10.0,,3.0,0
18,0,1,1221,People,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1222,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1223,tulad,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1224,nila,0.0,0.0,1.0,0.0,0.0,,4.0,,2.0,0
18,0,1,1225,namimigay,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1226,sila,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1227,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1228,scholarship,0.0,0.0,1.0,0.0,1.0,,11.0,,3.0,0
18,0,1,1229,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1230,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1231,matatalinong,0.0,0.0,1.0,1.0,0.0,,12.0,,6.0,1
18,0,1,1232,mag-aaral,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,1233,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1234,tulad,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1235,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1236,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1237,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1238,sabi,0.0,1.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1239,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1240,noong,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1241,araw,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1242,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1243,parangal,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1244,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1245,taong,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1246,panuruan,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1247,2022-2023,0.0,0.0,1.0,0.0,0.0,,9.0,,0.0,0
18,0,1,1248,isa,0.0,0.0,1.0,0.0,0.0,,3.0,,0.0,0
18,0,1,1249,si,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1250,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1251,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1252,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1253,nakakuha,0.0,1.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,1254,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1255,With,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1256,High,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1257,Honors,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1258,masayang,0.0,0.0,1.0,1.0,0.0,,8.0,,2.0,0
18,0,1,1259,tinanggap,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1260,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1261,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1262,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1263,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1264,ng,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1265,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,1266,magulang,1.0,0.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,1267,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1268,medalya,1.0,0.0,1.0,1.0,0.0,,7.0,,2.0,0
18,0,1,1269,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1270,sertipiko,1.0,0.0,1.0,1.0,0.0,,9.0,,3.0,0
18,0,1,1271,Congratulations,1.0,0.0,1.0,1.0,1.0,,15.0,,6.0,1
18,0,1,1272,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1273,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1274,Hangad,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1275,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1276,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1277,iyong,0.0,0.0,1.0,0.0,0.0,,5.0,,1.0,0
18,0,1,1278,tagumpay,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1279,bati,0.0,1.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1280,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1281,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1282,kaniya,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1283,binati,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1284,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1285,rin,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1286,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1287,kanyang,0.0,0.0,1.0,0.0,0.0,,7.0,,2.0,0
18,0,1,1288,ina,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1289,nagpasalamat,0.0,1.0,1.0,1.0,0.0,,12.0,,4.0,1
18,0,1,1290,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1291,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,1292,ina,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1293,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1294,akin,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1295,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1296,mababanaag,0.0,1.0,1.0,1.0,0.0,,10.0,,4.0,1
18,0,1,1297,din,0.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1298,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1299,kaniya,0.0,0.0,1.0,0.0,0.0,,6.0,,2.0,0
18,0,1,1300,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1301,walang,0.0,1.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1302,humpay,0.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1303,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1304,saya,1.0,0.0,1.0,1.0,0.0,,4.0,,0.0,0
18,0,1,1305,kitang-kita,0.0,0.0,1.0,1.0,0.0,,11.0,,5.0,1
18,0,1,1306,ko,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1307,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1308,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1309,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1310,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1311,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1312,ni,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1313,Regie,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1314,Boy,1.0,0.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1315,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1316,tunay,0.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1317,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1318,nararamdaman,0.0,1.0,1.0,1.0,0.0,,12.0,,5.0,1
18,0,1,1319,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1320,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1321,araw,1.0,0.0,1.0,1.0,0.0,,4.0,,1.0,0
18,0,1,1322,na,0.0,0.0,1.0,0.0,0.0,,2.0,,1.0,0
18,0,1,1323,iyon,0.0,0.0,1.0,0.0,0.0,,4.0,,0.0,0
18,0,1,1324,may,0.0,1.0,1.0,1.0,0.0,,3.0,,1.0,0
18,0,1,1325,halong,0.0,0.0,1.0,1.0,0.0,,6.0,,3.0,0
18,0,1,1326,ningning,0.0,1.0,1.0,1.0,0.0,,8.0,,4.0,1
18,0,1,1327,at,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1328,pag-asa,1.0,0.0,1.0,1.0,0.0,,7.0,,1.0,0
18,0,1,1329,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1330,kaniyang,0.0,0.0,1.0,0.0,0.0,,8.0,,3.0,0
18,0,1,1331,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1332,mata,1.0,0.0,1.0,1.0,0.0,,4.0,,2.0,0
18,0,1,1333,pag-asang,1.0,0.0,1.0,1.0,0.0,,9.0,,2.0,0
18,0,1,1334,matutupad,0.0,1.0,1.0,1.0,0.0,,9.0,,4.0,1
18,0,1,1335,niya,0.0,0.0,1.0,0.0,0.0,,4.0,,1.0,0
18,0,1,1336,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1337,mga,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1338,hangarin,1.0,0.0,1.0,1.0,0.0,,8.0,,3.0,0
18,0,1,1339,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
18,0,1,1340,buhay,1.0,0.0,1.0,1.0,0.0,,5.0,,2.0,0
18,0,1,1341,ang,0.0,0.0,1.0,0.0,0.0,,3.0,,1.0,0
18,0,1,1342,kislap,1.0,0.0,1.0,1.0,0.0,,6.0,,2.0,0
18,0,1,1343,sa,0.0,0.0,1.0,0.0,0.0,,2.0,,0.0,0
